wl	n	k
31.194186937370578	111.21304107775299	36.62033425246108
15.577523715274141	85.66827501827936	58.3139346092128
10.389361005082419	60.175241637415525	63.69159446992474
7.788761857637071	41.538504974917664	60.30807985296215
6.232573494514805	29.39643523744216	54.28107777733537
5.1946805025412095	21.587741480071955	48.22917330009316
4.451518967756719	16.428996077945243	42.893345196302185
3.895602887064164	12.895703933242793	38.35825113236856
3.4621546015263496	10.390334099505113	34.52868036429048
3.1162867472574023	8.558886051957831	31.28013515716322
2.8326001371374603	7.184885786900962	28.500484360284325
2.5967969883023403	6.131364822416316	26.09802501312243
2.397236223416391	5.308842349175139	24.00002046016618
2.2257594838783596	4.6571495457005145	22.149178695631548
2.0775244981716012	4.134853329798564	20.50015883009071
1.9474959060507433	3.712839964819514	19.016743427946885
1.8330557214046197	3.3703542434213656	17.66962259716229
1.7313187004704351	3.0925192249093776	16.434683603782403
1.6400642537745693	2.8687416639581818	15.291691493570276
1.5581433736287011	2.691711864443373	14.223285934030336
1.4838396559189064	2.556826944815071	13.214122711165215
1.416461654429377	2.462009509265282	12.250160848891444
1.3549368548590515	2.4077949209143537	11.318099503944158
1.2983984941511701	2.3979641249898904	10.404763665972357
1.2465146989029607	2.4408216476988116	9.4968276448441
1.19850240381055	2.5517187519754074	8.580878077981467
1.1541588176139712	2.7575057638367912	7.645496258425162
1.1129795070437913	3.103351204970175	6.688696711721189
1.074544434920676	3.6554362581853894	5.739369672503802
1.0387622490858006	4.471374857685997	4.890911787994797
1.0052049551512825	5.5238722840944074	4.279131338366044
0.9738243314043055	6.706655351610559	3.9741698510867076
0.9442718589194927	7.944196009918551	3.972650279599983
0.9165278607023098	9.215618827824471	4.28446675558965
0.8903676420735434	10.503974346440502	4.984809632341059
0.8655989961007801	11.71282757385973	6.230812930506646
0.8422282342496091	12.517906118931531	8.192079931396144
0.8200321268872847	12.30044887211555	10.70980123324092
0.7990273137516726	10.664369577901725	12.941134165677898
0.7790716868143506	8.182858901979587	13.908748319302731
0.7600420202677374	5.960363596790492	13.620314210984464
0.7419641666810189	4.418839073875429	12.76507789873639
0.7246840066001335	3.425700204367476	11.796424114544347
0.7082308272146886	2.7835548057068875	10.87318271511952
0.6925081660572004	2.3590793085345436	10.028949605215683
0.6774314618362792	2.0741034860851744	9.258385673052873
0.6630326515927097	1.8838800385372347	8.546543394823374
0.6491992470755851	1.7630426783435098	7.877553204241826
0.6359638562172673	1.6981095874111962	7.236701677619288
0.6232260630025345	1.683937351621859	6.6104893921847605
0.61101857380154	1.7225731972581406	5.9864437206000805
0.5992801274833948	1.8244010386514031	5.353551545453945
0.587956355421173	2.011200120182061	4.705063859653802
0.5770794088069856	2.3194334876824234	4.048224512521836
0.5665717337230635	2.7914816012956423	3.424955405603419
0.5564648111278513	3.432498422083575	2.9184791274919597
0.5467121582224443	4.180764503037543	2.593027541284272
0.537272217460338	4.969706977958577	2.4495433139199996
0.5281752063759674	5.774232344044644	2.4706141266922494
0.519359397660468	6.594173978069299	2.6622932695415615
0.5108540674432576	7.42491805191608	3.069382360943205
0.5026228250303021	8.21615335539757	3.7810714036382254
0.49463292434555733	8.796944742008355	4.897329557416821
0.48691216570215273	8.821413062081286	6.366696821104201
0.4794102174411511	7.981225235738931	7.731200182610456
0.4721538848097923	6.558000724423601	8.304567929852851
