wl	n	k
34.97263774950279	113.16896492615865	32.88327040393226
17.4617248960246	91.78484920553362	54.860994282664464
11.646610132339108	68.09419865161978	63.233717192699146
8.7308624480123	48.88038139873091	62.42094809184974
6.986655262281086	35.401760256257276	57.72949488122616
5.820574965341533	26.335546689493007	52.179949640014655
4.990066881460406	20.186382172074637	46.931914516638386
4.36543122400615	15.906824249416058	42.30177576298435
3.880989809650981	12.840523186738357	38.30516232453748
3.4923449792049204	10.582415769190941	34.86859078758448
3.1752650642131686	8.878473711263485	31.90297079335398
2.9102874826707663	7.565243308960442	29.326624530002945
2.686709889866585	6.534635434240137	27.070783332929743
2.494532128003514	5.713281251392093	25.079294401109223
2.3284483122793493	5.050192100616516	23.306752031399174
2.182715612003075	4.509170045357389	21.716421539884244
2.0544905512284446	4.064066185141254	20.27840375762374
1.9401916551138443	3.69571820643256	18.968166966297957
1.8382123780091042	3.389929986195667	17.765344784475996
1.7461724896024602	3.136150413673197	16.652824517696168
1.6631328065738094	2.926575670159007	15.615972437000735
1.5874295360022361	2.755552177340651	14.642074402284903
1.5185037183309062	2.619232232907262	13.719831540142916
1.4551437413353832	2.515365435509506	12.83892473200758
1.3970165861453232	2.4432944625031565	11.98968255753665
1.3432096073865076	2.4041523711964654	11.162718021339138
1.2935284852129076	2.401276966670001	10.348665666193872
1.247266064001757	2.441079471338381	9.537993446495424
1.204315297417159	2.5346156120514296	8.721159687842828
1.1641149930683066	2.7000877014156517	7.889702059985286
1.1266140109867049	2.9667110527411205	7.039879222717982
1.0914537495449221	3.377953191296796	6.182723328970188
1.0583314637348469	3.9838857355721204	5.363529206976971
1.0272452756142223	4.804134669027581	4.67252981993189
0.9978529497728251	5.789110077065771	4.199576822060105
0.9701716340605994	6.859981119369985	3.9748196132796627
0.9439129020811595	7.9708331949691384	3.9917235402795543
0.9191061890045521	9.109471428479402	4.258995739171687
0.8955053664940487	10.266769893338719	4.827987576906791
0.8731476475893868	11.39210501325913	5.80506301715354
0.8518206793189358	12.311996660066985	7.33503488454558
0.8315664032869047	12.624068879687481	9.459474883897835
0.8121998168960806	11.822259792009444	11.772730209673675
0.7937655137825899	9.934519450701298	13.423592168877988
0.7761009189894036	7.698548973027911	13.939623606471919
0.7592518591654531	5.804791202970485	13.571495898024047
0.7430743596524712	4.450356951031264	12.802737089841074
0.727614510992996	3.5339261725691964	11.940179403726294
0.7127439233637688	2.9138204372415366	11.105561649033625
0.6985082930726616	2.4870547145316975	10.331950016965546
0.6847924104287638	2.1887899533798665	9.62005854763975
0.6716411361143354	1.9794280460824063	8.960713441998779
0.6589505016227105	1.8349943097844061	8.342621237773002
0.6467642426064538	1.741165759495248	7.754782924237059
0.634988052428063	1.6901376889675994	7.18703279578358
0.6236643593245337	1.6790226718525387	6.629973011452976
0.6127072201092381	1.7094482201023167	6.074789150020845
0.6021576487085795	1.7881468620971699	5.513494282252223
0.5919369887037995	1.9286412926689243	4.940304366715442
0.5820847860224807	2.153589247169162	4.355740080115277
0.5725287710893932	2.493961598880247	3.776747205822666
0.5633070054933524	2.973625699832556	3.2492152595210833
0.5543776021912699	3.5779788230621614	2.8361298380506654
0.5457028878323366	4.254735277301488	2.571822754373592
0.537318722456223	4.959775750216675	2.451045795663023
0.5291657318674234	5.676965378306759	2.4610639785453774
0.5212783474439892	6.406036703798291	2.6046076960668896
0.5136013900249654	7.146148452022258	2.908236183383344
0.506167906110302	7.875166257112565	3.4268562235909954
0.49892647488641256	8.512718133162597	4.235442127414244
0.4919088078399893	8.874587894697626	5.372260725310494
0.4850668646639379	8.693999790483884	6.70678069992853
0.4784310751858762	7.8268342940494895	7.836587909703379
0.47195645104057976	6.551967926041929	8.29911342878757
0.46567219538177446	5.424979039712541	8.052957381069419
0.4595360847271529	4.762918182202748	7.4314813200570935
0.45357615085026626	4.595403952338071	6.777902513695839
0.44775268324702433	4.803812749411011	6.3709706427987705
0.44209259698299647	5.102250569707539	6.396177442510558
0.4365584725578779	5.104741822952513	6.756181545740208
0.43117616173763595	4.663368368088379	7.055795811705952
0.4259103396594679	4.011496245415776	6.980166697650198
0.4207858465030839	3.470495849575605	6.535705122014112
0.41576927768907573	3.1878638806544495	5.895774005300852
0.41088451155260425	3.179166499031785	5.200879697567135
0.4060999084480403	3.4364502785493958	4.549040065436028
0.40143843247238625	3.936420324178745	4.047595578687117
0.39687007004038904	4.59527522808988	3.8061403576190544
0.39241691640032517	5.267855725783538	3.8843247737116946
0.3880504594947018	5.768982166517731	4.261986653850481
0.38379196887302514	5.9142656966193385	4.769603099861477
0.37961432200194123	5.709681555313815	5.084180215441894
0.37553800366223494	5.455817640414212	4.995880415447802
0.37154829870038875	5.503092396062336	4.63227275962881
0.3676315892651532	5.952224488318046	4.317345985594972
0.363807255496498	6.671105553932218	4.296079528093642
0.3600512267581199	7.466072017376817	4.677745864052163
0.35638219137909377	8.117806366624126	5.502986026331813
0.3527771545782823	8.329740126497892	6.688097306034736
0.3492541465363308	7.8685178998489045	7.854450899982927
0.34579117650048713	6.959486939357339	8.479714526980574
0.34240564828245373	6.200557928746575	8.509115325798682
0.33907650965652025	5.894761499137312	8.393736541714398
0.3358205680571677	5.829051791966606	8.560423166726578
0.332617649924275	5.5776259542484325	9.005988912135399
0.3294839946146198	5.010813341724105	9.396805326577766
0.3264002524140571	4.300947805286329	9.558614022116245
0.3233821213032269	3.5817840966797396	9.481727285427898
0.32041102511287006	2.976856992445141	9.197779762174648
0.3175021456428788	2.561396765603469	8.827839678587504
0.31463763402705314	2.2892374613232778	8.496087814654805
0.31183217966226684	2.0529299496748488	8.222370180080192
0.309068618398643	1.8118826158328654	7.935365058619379
0.30636116967485477	1.6150167822107182	7.595517046707371
0.3036933147690489	1.5068343576790764	7.230207450791582
0.30107882435428973	1.4990439492320253	6.882111431946533
0.2985017888313495	1.586685151351233	6.601026039148647
0.295975550124526	1.7229373101563348	6.450931171135586
0.2934847741548706	1.7855002285787327	6.441010096735969
0.29104239301124035	1.691167798828513	6.442064771778881
0.2886336169868761	1.5177658134246315	6.326840685871625
0.28627098621304364	1.3826585791966635	6.0958649711608714
0.2839402264396453	1.3399967464286007	5.808959999900088
0.2816535027466762	1.4026602778057669	5.519128631852509
0.2794033172290647	1.5745588901365215	5.279335725118071
0.2771826126023864	1.8303704584572191	5.168605325926221
0.27500302133242127	2.0531476802720388	5.2515036320092605
0.2728514439161683	2.0769607231227996	5.444572145301666
0.27073917615791454	1.8958887850506247	5.534066704086673
0.26865354772625644	1.6827172918502735	5.425577156790964
0.26660553171863705	1.5628531367477663	5.188083454132396
0.2645828659337117	1.5590497999192579	4.902288881596869
0.26259621398662175	1.6703968438716625	4.605073356203614
0.260633702132329	1.9221246678619113	4.331554367522502
0.25870569704258156	2.336570096166964	4.16856207993856
0.2568006950124827	2.8578811494592884	4.249236362505002
0.254928777665212	3.300425508097332	4.658978808118742
0.2530787940777766	3.4179522901026558	5.2997521505649665
0.25126055211433435	3.1168639814631947	5.875809823245013
0.24946323744320628	2.5814639949834475	6.128993094905222
0.24769639489004033	2.0915502641179664	6.054253257614182
0.24594953150960774	1.7835478522634711	5.807266391454213
0.24423193927437326	1.6654417188239004	5.523331976153443
0.24253343233196895	1.7065771385302617	5.299884954388552
0.24086305948343176	1.8311568333255903	5.227146482377838
0.23921092851917092	1.883146637464296	5.320901357683027
0.2375858542765135	1.7537181470630803	5.43679154826984
0.23597822552028988	1.5156518701502752	5.421058530535344
0.2343966318853907	1.303081655439253	5.259714517038192
0.23283173116804173	1.180236477150205	5.01744787137803
0.23129189614131468	1.1545671910181452	4.745966750681628
0.22976804236357645	1.2267972694206777	4.473874890993045
0.22826833369014854	1.4087398665683701	4.2317074581850616
0.22678393279885814	1.7097279720597611	4.081043952035261
0.225322802197341	2.081483631448595	4.119429463892837
0.22387634162351217	2.3675477291818723	4.394087760838902
0.22245231945447114	2.4021913796505885	4.7790426263497165
0.22104629849149823	2.211844603621243	5.052225405756201
0.21965405330797727	1.976956729421587	5.148595236567475
0.2182830740206672	1.7920973778757583	5.153626200238932
0.21692531233857199	1.6449949366519412	5.135692099572415
0.21558808086881798	1.5085939989741288	5.1044300224158965
0.2142635372268654	1.3767274695712806	5.059824950081983
0.21295882263972776	1.2370605092883764	4.995865160674457
0.21166629274696938	1.0960130147327942	4.891331058971951
0.21039292325154196	0.9787736266863594	4.740920038589215
0.20913126033543594	0.9075825336861294	4.558097854966712
0.2078881197748445	0.8935644898257393	4.366976356413844
0.20665623118786708	0.9324474713184391	4.197059480966185
0.20544225577630212	0.9951189956406239	4.071447754237404
0.2042390998399929	1.038420904721803	3.974363845367362
0.20305327512672733	1.0612410570070185	3.851481219099656
0.20187785819401113	1.1187542366946437	3.6794274068287054
0.20071921623619313	1.2617603099136985	3.491996431795644
0.199570589954565	1.5046832691729604	3.3506636268848338
0.1984382066822263	1.8173311098203622	3.315700131604321
0.1973154654419588	2.1462370340473718	3.4160369445186713
0.19620845820016258	2.434772366544319	3.67255585075133
0.19511073675310361	2.575569638539788	4.0799857797507055
0.19402826200749354	2.469415276669559	4.516327247736704
0.19295473324329745	2.154615228605068	4.811160648257015
0.19189598443651257	1.7737316628679294	4.88833806235414
0.1908458573042932	1.4524223023529879	4.785204336741781
0.1898100628518016	1.2449302012026362	4.581762892802991
0.18878258041623186	1.1525919095070136	4.3423977374097165
0.18776900183111747	1.1628566617236111	4.1023542772065635
0.18676343945293775	1.2745375872830043	3.8847324311202156
0.18577136959006285	1.4950013687862467	3.732663806542554
0.18478978360184398	1.7938265183501771	3.7209492845154872
0.1838157946325766	2.064869045956087	3.8885516811465424
0.18285471230059486	2.2110443317244908	4.1692345864500115
0.18190096261077887	2.230701343681878	4.479219070854219
0.18095974814997506	2.1355395097828835	4.795240244017365
0.18002561337905995	1.9036843550418947	5.070903679190848
0.17910365702150188	1.5687739614264156	5.224653265246367
0.1781885382285395	1.2225860753485631	5.226809898172709
0.1772852549060901	0.940111584362471	5.120057108182731
0.17638857728914115	0.7385140400383126	4.967424180330657
0.17550340539536463	0.600640123272159	4.807620883314781
0.17462461708754926	0.5059387595811697	4.655528866675249
0.17375701731335005	0.43973981513371774	4.514686711723621
0.17289558825024356	0.3928014010208262	4.384563027331677
0.17204504248816552	0.35950046094176236	4.263415952193421
0.17120046334165515	0.3364442852480885	4.149312564398602
0.17036647365416321	0.32170222884561833	4.040460038664438
0.16953825482826013	0.3144438529297048	3.9351619962391986
0.16872034247568782	0.3147788965947224	3.831975437518016
0.16790801316013426	0.3237759622171648	3.729662300223661
0.16710571768430993	0.34401757890155926	3.627612588823852
0.1663088249621375	0.37983550633234686	3.526921463808168
0.1655217033220031	0.43744267545604776	3.4330498240354954
0.16473981132748813	0.5208317427788489	3.3603222619692374
0.1639674370833024	0.6189544483422931	3.332353464013491
0.16320012620702856	0.6921341995018041	3.3602045696832215
0.16244208874999658	0.6971694229201434	3.4075827509034617
0.1616889548879793	0.6442558661201538	3.410504452574462
0.16094485871238642	0.5893850554895668	3.346072286074292
0.16020551255643503	0.5712715619469129	3.2363329861881125
0.1594749765715725	0.601591819755429	3.1051993040055654
0.1587510728214394	0.6879163915635422	2.968038739939525
0.1580316998176407	0.8445104963229515	2.844103194048985
0.15732081048536423	1.0856670145841965	2.7750221380299225
0.1566143125789801	1.3913745978720304	2.8336545787381273
0.15591608983113342	1.662731086347313	3.077978178204926
0.1552221244383063	1.758909182649688	3.4555081410422686
0.15453623272723696	1.638900148946432	3.8057382592890745
0.15385446931127691	1.401358537306593	4.017173228786888
0.15318058483742739	1.1587280579372277	4.098524211499912
0.15251070438387207	0.9506833648075956	4.110516860459509
0.15184851458609228	0.765827140248781	4.0816162495684996
0.15119020910497813	0.6075378340285739	4.012898231923671
0.15053941217714487	0.48782260050646997	3.9186376318262575
0.1498923842308578	0.4052086788422202	3.8183103689209257
0.14925268866323035	0.3497275806203771	3.723433815800488
0.14861665091841522	0.31125768001318566	3.6371391701950575
0.147987775062263	0.2836322467037443	3.5578641417808825
0.14736244986437375	0.2647161107153211	3.4844403595516233
0.1467441215185094	0.25179270190788966	3.417096657212681
0.14612924048767656	0.2421987209306018	3.353186577036896
0.14552119650562018	0.237715724103248	3.289590972368135
0.14491650015259935	0.24255704878315526	3.22717894172517
0.14431848606918163	0.25964532164870247	3.17120098591276
0.14372372343022924	0.28749768979880985	3.1312425523487724
0.14313549310652182	0.31335235291643504	3.116659220556246
0.14255042139611787	0.31521019044607146	3.1204178348678
0.1419717366816486	0.28774701532301944	3.1152364829700017
0.14139612096205784	0.25203291779380554	3.085311263333354
0.1408267513733381	0.22580405710601517	3.038142931497058
0.14026036424006383	0.2130829273141488	2.9851054142044573
0.13970008665451597	0.21250460142317315	2.93393646925526
0.13914426737804553	0.22008753690693383	2.891122364048565
0.1385913063011932	0.22634080017292973	2.8599571951032625
0.1380442576589556	0.221565167948156	2.832744450819363
0.13749998782932774	0.2083670412427603	2.797287404589715
0.13696150385086808	0.19635708658065149	2.750664666121707
0.13642572195808414	0.19085812772734556	2.696702027462357
0.13589560307220405	0.19274923340386227	2.63872644792479
0.13536811209805907	0.20196864810586396	2.577875352847323
0.13484616488621146	0.21930126328991795	2.514178403391564
0.13432677386312822	0.2468908274400845	2.44738739897754
0.13381281082412877	0.2890812613589027	2.37779161737711
0.13330133460465218	0.3535621832834224	2.3084694534362242
0.13279517393010623	0.45052871302673975	2.2506057231913212
0.13229143296685586	0.5844149297757852	2.231269999382602
0.13179289832673577	0.7292529011624833	2.2894835212016487
0.13129671846226681	0.8152615544454833	2.4303243409382347
0.1308056388001084	0.7909552550987233	2.5849439482449688
0.1303168510661645	0.6892138271849876	2.6719030108862443
0.1298330604033829	0.5843430567478876	2.6797400635079267
0.12935150082905458	0.5094392544894106	2.648868315718002
0.1288748380779095	0.4548982253807695	2.6048958511722833
0.12840034750624135	0.4125042933912506	2.546700766102334
0.12793065629100836	0.38929844024373816	2.472524676434233
0.12746308020362299	0.39351423655930723	2.3902883621803572
0.1270002086895547	0.4280976474384858	2.312556506497164
0.1265393970388883	0.4888670589132187	2.2547540888732103
0.12608319776857174	0.5583182835193361	2.227963039574934
0.12562900481733863	0.6149323026960047	2.22317154913853
0.12517933455407834	0.6560955607437078	2.2164073147387873
0.12473161872160314	0.7053481481421899	2.192268462138617
0.12428833829948133	0.7945185829247152	2.1703708850361725
0.12384819744502017	0.9208858991850752	2.1983586693981274
0.12340993619484196	1.0370258197629996	2.305595920983363
0.12297598384533504	1.083292640730797	2.471527451893161
0.12254386308838441	1.0387994189761698	2.630993962909309
0.12211596963718663	0.946857958459621	2.735336358384161
0.1216898612196492	0.853754038906256	2.802373272593918
0.12126790065417216	0.747021937698855	2.8580485957036057
0.12084767996372696	0.6133773104329048	2.877348036813396
0.12043152974171588	0.48526167094157757	2.8425127773301235
0.12001707558603995	0.38883841956589515	2.773742114280003
0.1196066165169265	0.3245119175263041	2.693660703321151
0.11919781100716696	0.28443355777498347	2.6128246111801183
0.11879292713825675	0.2620748860016815	2.5343901131974125
0.11838965557723508	0.25395437167332735	2.4586109539518435
0.11799023408450139	0.25951128282079583	2.385156411204786
0.11759238485942744	0.28070050017369996	2.3149228433789677
0.11719831594269535	0.32135055490857123	2.2524467095005924
0.11680578042217979	0.3831689790078673	2.2096647859967202
0.11641695720449613	0.4546841758024721	2.2035625018876077
0.11602962963966214	0.5077183408795948	2.2368455274483146
0.11564594807065734	0.5220754235394695	2.2865230696111327
0.11526372550016237	0.5015586732529673	2.3282420627407445
0.11488508426322087	0.4567098284176745	2.3489750674226624
0.11450786642200905	0.4007196107497275	2.3391667761062727
0.11413416684507427	0.35219380444983683	2.297953540847345
0.11376185607669005	0.32453220810506705	2.235910587232314
0.11339300204653882	0.32105841836758703	2.164792948067943
0.11302550321884008	0.34170240121825907	2.0916227028310637
0.1126614010986705	0.38924414890342934	2.021128646933578
0.11229862152278926	0.4700838484213858	1.964091093749641
0.11193918007297282	0.5853654795928153	1.9422481161527554
0.11158203225669557	0.7183185161045904	1.9855745996005036
0.11122615972723557	0.8185222863538458	2.114557573881101
0.11087354011157192	0.8150201206534222	2.2909403739665333
0.11052216535722797	0.7037110774694066	2.4171851978185606
0.11017398836676034	0.5633212969281953	2.446028594185453
0.10982702665398864	0.4550193491395078	2.406655897317134
