wl	n	k
34.97263774950279	75.4459766174391	21.92218026928817
17.4617248960246	61.18989947035574	36.573996188442976
11.646610132339108	45.39613243441318	42.15581146179943
8.7308624480123	32.586920932487274	41.61396539456649
6.986655262281086	23.601173504171516	38.48632992081744
5.820574965341533	17.55703112632867	34.786633093343106
4.990066881460406	13.457588114716426	31.287943011092256
4.36543122400615	10.604549499610705	28.201183841989568
3.880989809650981	8.560348791158905	25.536774883024986
3.4923449792049204	7.054943846127294	23.245727191722985
3.1752650642131686	5.918982474175657	21.26864719556932
2.9102874826707663	5.043495539306961	19.551083020001965
2.686709889866585	4.356423622826758	18.04718888861983
2.494532128003514	3.8088541675947285	16.71952960073948
2.3284483122793493	3.366794733744344	15.53783468759945
2.182715612003075	3.006113363571593	14.47761435992283
2.0544905512284446	2.7093774567608357	13.518935838415826
1.9401916551138443	2.463812137621707	12.645444644198639
1.8382123780091042	2.2599533241304446	11.843563189650665
1.7461724896024602	2.090766942448798	11.101883011797444
1.6631328065738094	1.9510504467726713	10.410648291333823
1.5874295360022361	1.8370347848937671	9.761382934856602
1.5185037183309062	1.7461548219381748	9.146554360095278
1.4551437413353832	1.6769102903396704	8.55928315467172
1.3970165861453232	1.6288629750021044	7.993121705024434
1.3432096073865076	1.6027682474643101	7.441812014226093
1.2935284852129076	1.6008513111133342	6.899110444129248
1.247266064001757	1.6273863142255873	6.358662297663616
1.204315297417159	1.6897437413676197	5.814106458561886
1.1641149930683066	1.8000584676104343	5.259801373323524
1.1266140109867049	1.9778073684940802	4.693252815145321
1.0914537495449221	2.251968794197864	4.121815552646792
1.0583314637348469	2.655923823714747	3.5756861379846474
1.0272452756142223	3.2027564460183875	3.115019879954594
0.9978529497728251	3.859406718043847	2.7997178813734034
0.9701716340605994	4.573320746246657	2.649879742186442
0.9439129020811595	5.313888796646093	2.6611490268530362
0.9191061890045521	6.072980952319602	2.8393304927811247
0.8955053664940487	6.844513262225812	3.2186583846045274
0.8731476475893868	7.594736675506086	3.870042011435693
0.8518206793189358	8.20799777337799	4.89002325636372
0.8315664032869047	8.416045919791655	6.306316589265223
0.8121998168960806	7.881506528006296	7.848486806449117
0.7937655137825899	6.6230129671341995	8.949061445918659
0.7761009189894036	5.132365982018608	9.293082404314612
0.7592518591654531	3.869860801980323	9.04766393201603
0.7430743596524712	2.9669046340208425	8.53515805989405
0.727614510992996	2.3559507817127976	7.960119602484196
0.7127439233637688	1.9425469581610244	7.403707766022417
0.6985082930726616	1.6580364763544648	6.8879666779770305
0.6847924104287638	1.4591933022532444	6.413372365093167
0.6716411361143354	1.3196186973882709	5.973808961332519
0.6589505016227105	1.2233295398562707	5.561747491848668
0.6467642426064538	1.1607771729968321	5.169855282824706
0.634988052428063	1.126758459311733	4.791355197189053
0.6236643593245337	1.1193484479016924	4.419982007635317
0.6127072201092381	1.1396321467348778	4.04985943334723
0.6021576487085795	1.19209790806478	3.6756628548348154
0.5919369887037995	1.2857608617792828	3.2935362444769614
0.5820847860224807	1.435726164779441	2.903826720076851
0.5725287710893932	1.6626410659201645	2.517831470548444
0.5633070054933524	1.982417133221704	2.166143506347389
0.5543776021912699	2.3853192153747744	1.8907532253671102
0.5457028878323366	2.8364901848676585	1.714548502915728
0.537318722456223	3.306517166811117	1.6340305304420155
0.5291657318674234	3.7846435855378395	1.6407093190302517
0.5212783474439892	4.270691135865527	1.7364051307112598
0.5136013900249654	4.764098968014839	1.9388241222555627
0.506167906110302	5.250110838075043	2.28457081572733
0.49892647488641256	5.675145422108399	2.8236280849428295
0.4919088078399893	5.916391929798417	3.581507150206996
0.4850668646639379	5.795999860322589	4.471187133285687
0.4784310751858762	5.217889529366326	5.224391939802253
0.47195645104057976	4.367978617361286	5.5327422858583795
0.46567219538177446	3.6166526931416945	5.368638254046279
0.4595360847271529	3.175278788135165	4.954320880038062
0.45357615085026626	3.0636026348920473	4.518601675797226
0.44775268324702433	3.2025418329406743	4.247313761865847
0.44209259698299647	3.4015003798050256	4.264118295007038
0.4365584725578779	3.4031612153016755	4.504121030493472
0.43117616173763595	3.1089122453922524	4.703863874470635
0.4259103396594679	2.6743308302771838	4.653444465100132
0.4207858465030839	2.31366389971707	4.357136748009408
0.41576927768907573	2.1252425871029663	3.930516003533901
0.41088451155260425	2.119444332687857	3.4672531317114235
0.4060999084480403	2.290966852366264	3.032693376957352
0.40143843247238625	2.6242802161191636	2.6983970524580783
0.39687007004038904	3.063516818726587	2.5374269050793696
0.39241691640032517	3.5119038171890256	2.5895498491411297
0.3880504594947018	3.845988111011821	2.8413244359003205
0.38379196887302514	3.9428437977462254	3.179735399907652
0.37961432200194123	3.80645437020921	3.3894534769612625
0.37553800366223494	3.6372117602761413	3.330586943631868
0.37154829870038875	3.6687282640415577	3.08818183975254
0.3676315892651532	3.9681496588786973	2.878230657063315
0.363807255496498	4.447403702621479	2.864053018729095
0.3600512267581199	4.977381344917878	3.118497242701442
0.35638219137909377	5.411870911082751	3.6686573508878757
0.3527771545782823	5.553160084331928	4.458731537356491
0.3492541465363308	5.24567859989927	5.236300599988618
0.34579117650048713	4.639657959571559	5.653143017987049
0.34240564828245373	4.1337052858310495	5.672743550532454
0.33907650965652025	3.929840999424875	5.595824361142932
0.3358205680571677	3.886034527977737	5.706948777817718
0.332617649924275	3.718417302832288	6.0039926080902655
0.3294839946146198	3.3405422278160697	6.264536884385178
0.3264002524140571	2.867298536857553	6.372409348077497
0.3233821213032269	2.38785606445316	6.321151523618599
0.32041102511287006	1.9845713282967608	6.131853174783099
0.3175021456428788	1.707597843735646	5.885226452391669
0.31463763402705314	1.5261583075488518	5.664058543103203
0.31183217966226684	1.368619966449899	5.4815801200534615
0.309068618398643	1.207921743888577	5.290243372412919
0.30636116967485477	1.0766778548071454	5.063678031138248
0.3036933147690489	1.0045562384527176	4.820138300527721
0.30107882435428973	0.9993626328213502	4.588074287964355
0.2985017888313495	1.057790100900822	4.400684026099098
0.295975550124526	1.1486248734375566	4.300620780757058
0.2934847741548706	1.1903334857191552	4.294006731157313
0.29104239301124035	1.1274451992190087	4.294709847852587
0.2886336169868761	1.011843875616421	4.217893790581083
0.28627098621304364	0.921772386131109	4.063909980773914
0.2839402264396453	0.8933311642857338	3.872639999933392
0.2816535027466762	0.9351068518705112	3.679419087901673
0.2794033172290647	1.049705926757681	3.519557150078714
0.2771826126023864	1.2202469723048128	3.4457368839508136
0.27500302133242127	1.368765120181359	3.501002421339507
0.2728514439161683	1.3846404820818665	3.629714763534444
0.27073917615791454	1.2639258567004166	3.6893778027244486
0.26865354772625644	1.1218115279001823	3.6170514378606424
0.26660553171863705	1.0419020911651775	3.4587223027549308
0.2645828659337117	1.0393665332795052	3.268192587731246
0.26259621398662175	1.1135978959144417	3.0700489041357426
0.260633702132329	1.2814164452412742	2.887702911681668
0.25870569704258156	1.5577133974446427	2.779041386625707
0.2568006950124827	1.9052540996395255	2.8328242416700014
0.254928777665212	2.200283672064888	3.1059858720791613
